time_from_launch[s],elapsed_time[s],launch_clear?,combusting?,para_opened?,air_density[kg/m3],gravity[m/s2],pressure[Pa],temperature[C],wind_x[m/s],wind_y[m/s],wind_z[m/s],mass[kg],Cg_from_nose[m],inertia moment pitch & yaw[kg*m2],inertia moment roll[kg*m2],attack angle[rad],altitude[m],velocity[m/s],airspeed[m/s],accel[m/s2],longitudinal accel[m/s2],normal_force[N],Cnp,Cny,Cmqp,Cmqy,Cp_from_nose[m],Cd,Cna,latitude,longitude,downrange[m],Fst[%],dynamic_pressure[Pa],
105.93100000,105.93100000,1,0,"1",1.18074813,9.80547115,96802.31203710,12.50811660,-9.70581340,-7.06722709,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807147,383.38554010,12.72209970,4.18105750,0.02175856,0.01029201,0.14122932,-12.38778772,-10.69675783,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24536190,139.99606848,1253.02657492,16.36815920,10.32047174,
105.94100000,105.94100000,1,0,"1",1.18075291,9.80547128,96802.79618227,12.50838833,-9.70563698,-7.06709864,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807163,383.34372967,12.72189157,4.18104906,0.02176048,0.01029293,0.14124173,-12.38779043,-10.69675641,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24536126,139.99606734,1253.10567052,16.36815920,10.32047188,
105.95100000,105.95100000,1,0,"1",1.18075769,9.80547141,96803.28032842,12.50866007,-9.70546054,-7.06697017,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807178,383.30191933,12.72168342,4.18104062,0.02176240,0.01029386,0.14125415,-12.38779314,-10.69675500,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24536062,139.99606619,1253.18477121,16.36815920,10.32047201,
105.96100000,105.96100000,1,0,"1",1.18076247,9.80547154,96803.76447555,12.50893180,-9.70528409,-7.06684169,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807194,383.26010907,12.72147526,4.18103218,0.02176432,0.01029478,0.14126656,-12.38779585,-10.69675358,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535998,139.99606505,1253.26387701,16.36815920,10.32047215,
105.97100000,105.97100000,1,0,"1",1.18076725,9.80547167,96804.24862367,12.50920354,-9.70510763,-7.06671319,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807210,383.21829890,12.72126708,4.18102374,0.02176625,0.01029571,0.14127898,-12.38779857,-10.69675216,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535935,139.99606391,1253.34298789,16.36815920,10.32047229,
105.98100000,105.98100000,1,0,"1",1.18077204,9.80547179,96804.73277277,12.50947527,-9.70493115,-7.06658469,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807226,383.17648881,12.72105888,4.18101530,0.02176817,0.01029663,0.14129141,-12.38780128,-10.69675074,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535871,139.99606277,1253.42210387,16.36815920,10.32047242,
105.99100000,105.99100000,1,0,"1",1.18077682,9.80547192,96805.21692286,12.50974700,-9.70475465,-7.06645617,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807241,383.13467881,12.72085066,4.18100686,0.02177009,0.01029756,0.14130383,-12.38780399,-10.69674932,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535807,139.99606162,1253.50122493,16.36815920,10.32047256,
106.00100000,106.00100000,1,0,"1",1.18078160,9.80547205,96805.70107393,12.51001873,-9.70457814,-7.06632765,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807257,383.09286889,12.72064242,4.18099842,0.02177202,0.01029848,0.14131626,-12.38780671,-10.69674790,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535744,139.99606048,1253.58035109,16.36815920,10.32047269,
106.01100000,106.01100000,1,0,"1",1.18078638,9.80547218,96806.18522598,12.51029047,-9.70440161,-7.06619911,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807273,383.05105906,12.72043417,4.18098998,0.02177394,0.01029941,0.14132869,-12.38780942,-10.69674648,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535680,139.99605934,1253.65948233,16.36815920,10.32047283,
106.02100000,106.02100000,1,0,"1",1.18079117,9.80547231,96806.66937901,12.51056220,-9.70422506,-7.06607056,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807289,383.00924931,12.72022590,4.18098154,0.02177587,0.01030034,0.14134112,-12.38781214,-10.69674505,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535616,139.99605819,1253.73861865,16.36815920,10.32047296,
106.03100000,106.03100000,1,0,"1",1.18079595,9.80547244,96807.15353303,12.51083393,-9.70404850,-7.06594200,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807305,382.96743964,12.72001761,4.18097310,0.02177779,0.01030126,0.14135356,-12.38781485,-10.69674363,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535552,139.99605705,1253.81776006,16.36815920,10.32047310,
106.04100000,106.04100000,1,0,"1",1.18080073,9.80547257,96807.63768804,12.51110566,-9.70387193,-7.06581343,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807320,382.92563006,12.71980930,4.18096467,0.02177972,0.01030219,0.14136600,-12.38781757,-10.69674221,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535489,139.99605591,1253.89690654,16.36815920,10.32047323,
106.05100000,106.05100000,1,0,"1",1.18080551,9.80547269,96808.12184402,12.51137739,-9.70369534,-7.06568484,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807336,382.88382056,12.71960097,4.18095623,0.02178164,0.01030311,0.14137844,-12.38782029,-10.69674079,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535425,139.99605477,1253.97605811,16.36815920,10.32047337,
106.06100000,106.06100000,1,0,"1",1.18081029,9.80547282,96808.60600099,12.51164911,-9.70351873,-7.06555625,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807352,382.84201115,12.71939263,4.18094779,0.02178357,0.01030404,0.14139088,-12.38782301,-10.69673937,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535361,139.99605362,1254.05521476,16.36815920,10.32047350,
106.07100000,106.07100000,1,0,"1",1.18081508,9.80547295,96809.09015894,12.51192084,-9.70334211,-7.06542764,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807368,382.80020182,12.71918427,4.18093935,0.02178550,0.01030497,0.14140332,-12.38782572,-10.69673795,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535297,139.99605248,1254.13437648,16.36815920,10.32047364,
106.08100000,106.08100000,1,0,"1",1.18081986,9.80547308,96809.57431788,12.51219257,-9.70316547,-7.06529902,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807383,382.75839258,12.71897589,4.18093091,0.02178742,0.01030589,0.14141577,-12.38782844,-10.69673652,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535234,139.99605134,1254.21354327,16.36815920,10.32047377,
106.09100000,106.09100000,1,0,"1",1.18082464,9.80547321,96810.05847780,12.51246430,-9.70298881,-7.06517039,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807399,382.71658342,12.71876749,4.18092247,0.02178935,0.01030682,0.14142822,-12.38783116,-10.69673510,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535170,139.99605019,1254.29271514,16.36815920,10.32047391,
106.10100000,106.10100000,1,0,"1",1.18082942,9.80547334,96810.54263870,12.51273602,-9.70281214,-7.06504175,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807415,382.67477434,12.71855908,4.18091403,0.02179128,0.01030775,0.14144067,-12.38783388,-10.69673368,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535106,139.99604905,1254.37189207,16.36815920,10.32047405,
106.11100000,106.11100000,1,0,"1",1.18083421,9.80547346,96811.02680059,12.51300775,-9.70263546,-7.06491310,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807431,382.63296535,12.71835065,4.18090559,0.02179321,0.01030868,0.14145313,-12.38783660,-10.69673225,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24535042,139.99604791,1254.45107408,16.36815920,10.32047418,
106.12100000,106.12100000,1,0,"1",1.18083899,9.80547359,96811.51096346,12.51327947,-9.70245876,-7.06478443,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807447,382.59115644,12.71814220,4.18089716,0.02179514,0.01030960,0.14146559,-12.38783932,-10.69673083,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534979,139.99604677,1254.53026115,16.36815920,10.32047432,
106.13100000,106.13100000,1,0,"1",1.18084377,9.80547372,96811.99512731,12.51355120,-9.70228204,-7.06465576,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807462,382.54934762,12.71793373,4.18088872,0.02179707,0.01031053,0.14147805,-12.38784205,-10.69672941,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534915,139.99604562,1254.60945329,16.36815920,10.32047445,
106.14100000,106.14100000,1,0,"1",1.18084855,9.80547385,96812.47929215,12.51382292,-9.70210531,-7.06452707,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807478,382.50753888,12.71772524,4.18088028,0.02179899,0.01031146,0.14149051,-12.38784477,-10.69672798,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534851,139.99604448,1254.68865049,16.36815920,10.32047459,
106.15100000,106.15100000,1,0,"1",1.18085333,9.80547398,96812.96345797,12.51409465,-9.70192856,-7.06439837,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807494,382.46573023,12.71751674,4.18087184,0.02180092,0.01031239,0.14150297,-12.38784749,-10.69672656,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534788,139.99604334,1254.76785276,16.36815920,10.32047472,
106.16100000,106.16100000,1,0,"1",1.18085812,9.80547411,96813.44762478,12.51436637,-9.70175179,-7.06426966,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807510,382.42392166,12.71730822,4.18086340,0.02180286,0.01031332,0.14151544,-12.38785021,-10.69672513,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534724,139.99604219,1254.84706008,16.36815920,10.32047486,
106.17100000,106.17100000,1,0,"1",1.18086290,9.80547424,96813.93179256,12.51463809,-9.70157501,-7.06414094,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807526,382.38211318,12.71709968,4.18085496,0.02180479,0.01031425,0.14152791,-12.38785294,-10.69672371,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534660,139.99604105,1254.92627247,16.36815920,10.32047499,
106.18100000,106.18100000,1,0,"1",1.18086768,9.80547436,96814.41596133,12.51490981,-9.70139822,-7.06401221,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807541,382.34030478,12.71689112,4.18084652,0.02180672,0.01031518,0.14154038,-12.38785566,-10.69672228,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534596,139.99603991,1255.00548991,16.36815920,10.32047513,
106.19100000,106.19100000,1,0,"1",1.18087246,9.80547449,96814.90013109,12.51518154,-9.70122141,-7.06388347,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807557,382.29849646,12.71668254,4.18083809,0.02180865,0.01031610,0.14155286,-12.38785839,-10.69672086,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534533,139.99603877,1255.08471240,16.36815920,10.32047526,
106.20100000,106.20100000,1,0,"1",1.18087725,9.80547462,96815.38430183,12.51545326,-9.70104458,-7.06375471,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807573,382.25668823,12.71647395,4.18082965,0.02181058,0.01031703,0.14156534,-12.38786111,-10.69671943,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534469,139.99603762,1255.16393995,16.36815920,10.32047540,
106.21100000,106.21100000,1,0,"1",1.18088203,9.80547475,96815.86847355,12.51572498,-9.70086774,-7.06362594,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807589,382.21488008,12.71626534,4.18082121,0.02181251,0.01031796,0.14157781,-12.38786384,-10.69671800,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534405,139.99603648,1255.24317255,16.36815920,10.32047553,
106.22100000,106.22100000,1,0,"1",1.18088681,9.80547488,96816.35264625,12.51599670,-9.70069088,-7.06349716,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807605,382.17307202,12.71605671,4.18081277,0.02181444,0.01031889,0.14159030,-12.38786656,-10.69671658,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534341,139.99603534,1255.32241021,16.36815920,10.32047567,
106.23100000,106.23100000,1,0,"1",1.18089159,9.80547501,96816.83681994,12.51626842,-9.70051400,-7.06336837,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807620,382.13126404,12.71584806,4.18080433,0.02181638,0.01031982,0.14160278,-12.38786929,-10.69671515,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534278,139.99603420,1255.40165291,16.36815920,10.32047581,
106.24100000,106.24100000,1,0,"1",1.18089638,9.80547514,96817.32099461,12.51654014,-9.70033711,-7.06323957,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807636,382.08945615,12.71563939,4.18079589,0.02181831,0.01032075,0.14161527,-12.38787202,-10.69671372,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534214,139.99603305,1255.48090065,16.36815920,10.32047594,
106.25100000,106.25100000,1,0,"1",1.18090116,9.80547526,96817.80517027,12.51681185,-9.70016021,-7.06311076,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807652,382.04764834,12.71543071,4.18078746,0.02182024,0.01032168,0.14162776,-12.38787475,-10.69671230,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534150,139.99603191,1255.56015344,16.36815920,10.32047608,
106.26100000,106.26100000,1,0,"1",1.18090594,9.80547539,96818.28934691,12.51708357,-9.69998328,-7.06298193,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807668,382.00584062,12.71522201,4.18077902,0.02182218,0.01032261,0.14164025,-12.38787748,-10.69671087,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534087,139.99603077,1255.63941128,16.36815920,10.32047621,
106.27100000,106.27100000,1,0,"1",1.18091072,9.80547552,96818.77352453,12.51735529,-9.69980635,-7.06285310,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807684,381.96403298,12.71501329,4.18077058,0.02182411,0.01032354,0.14165274,-12.38788020,-10.69670944,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24534023,139.99602963,1255.71867416,16.36815920,10.32047635,
106.28100000,106.28100000,1,0,"1",1.18091550,9.80547565,96819.25770314,12.51762701,-9.69962939,-7.06272425,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807700,381.92222542,12.71480455,4.18076214,0.02182605,0.01032447,0.14166524,-12.38788293,-10.69670801,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533959,139.99602848,1255.79794207,16.36815920,10.32047648,
106.29100000,106.29100000,1,0,"1",1.18092029,9.80547578,96819.74188272,12.51789872,-9.69945242,-7.06259539,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807715,381.88041795,12.71459580,4.18075370,0.02182798,0.01032541,0.14167774,-12.38788566,-10.69670658,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533896,139.99602734,1255.87721503,16.36815920,10.32047662,
106.30100000,106.30100000,1,0,"1",1.18092507,9.80547591,96820.22606330,12.51817044,-9.69927544,-7.06246652,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807731,381.83861056,12.71438703,4.18074527,0.02182992,0.01032634,0.14169024,-12.38788840,-10.69670515,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533832,139.99602620,1255.95649302,16.36815920,10.32047675,
106.31100000,106.31100000,1,0,"1",1.18092985,9.80547604,96820.71024485,12.51844215,-9.69909844,-7.06233764,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807747,381.79680326,12.71417823,4.18073683,0.02183185,0.01032727,0.14170275,-12.38789113,-10.69670373,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533768,139.99602506,1256.03577604,16.36815920,10.32047689,
106.32100000,106.32100000,1,0,"1",1.18093463,9.80547616,96821.19442739,12.51871387,-9.69892142,-7.06220875,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807763,381.75499604,12.71396943,4.18072839,0.02183379,0.01032820,0.14171525,-12.38789386,-10.69670230,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533704,139.99602391,1256.11506410,16.36815920,10.32047702,
106.33100000,106.33100000,1,0,"1",1.18093942,9.80547629,96821.67861092,12.51898558,-9.69874439,-7.06207984,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807779,381.71318891,12.71376060,4.18071995,0.02183573,0.01032913,0.14172776,-12.38789659,-10.69670087,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533641,139.99602277,1256.19435719,16.36815920,10.32047716,
106.34100000,106.34100000,1,0,"1",1.18094420,9.80547642,96822.16279542,12.51925729,-9.69856734,-7.06195092,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807795,381.67138186,12.71355175,4.18071151,0.02183766,0.01033006,0.14174028,-12.38789932,-10.69669944,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533577,139.99602163,1256.27365531,16.36815920,10.32047730,
106.35100000,106.35100000,1,0,"1",1.18094898,9.80547655,96822.64698091,12.51952901,-9.69839028,-7.06182200,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807811,381.62957489,12.71334289,4.18070308,0.02183960,0.01033100,0.14175279,-12.38790206,-10.69669801,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533513,139.99602049,1256.35295846,16.36815920,10.32047743,
106.36100000,106.36100000,1,0,"1",1.18095376,9.80547668,96823.13116739,12.51980072,-9.69821320,-7.06169306,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807826,381.58776801,12.71313401,4.18069464,0.02184154,0.01033193,0.14176531,-12.38790479,-10.69669658,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533450,139.99601935,1256.43226663,16.36815920,10.32047757,
106.37100000,106.37100000,1,0,"1",1.18095855,9.80547681,96823.61535484,12.52007243,-9.69803610,-7.06156410,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807842,381.54596121,12.71292511,4.18068620,0.02184348,0.01033286,0.14177783,-12.38790753,-10.69669514,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533386,139.99601820,1256.51157983,16.36815920,10.32047770,
106.38100000,106.38100000,1,0,"1",1.18096333,9.80547694,96824.09954328,12.52034414,-9.69785899,-7.06143514,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807858,381.50415450,12.71271619,4.18067776,0.02184542,0.01033379,0.14179035,-12.38791026,-10.69669371,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533322,139.99601706,1256.59089805,16.36815920,10.32047784,
106.39100000,106.39100000,1,0,"1",1.18096811,9.80547706,96824.58373271,12.52061585,-9.69768186,-7.06130617,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807874,381.46234787,12.71250726,4.18066933,0.02184736,0.01033473,0.14180287,-12.38791300,-10.69669228,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533259,139.99601592,1256.67022129,16.36815920,10.32047797,
106.40100000,106.40100000,1,0,"1",1.18097289,9.80547719,96825.06792311,12.52088756,-9.69750472,-7.06117718,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807890,381.42054133,12.71229831,4.18066089,0.02184930,0.01033566,0.14181540,-12.38791573,-10.69669085,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533195,139.99601478,1256.74954955,16.36815920,10.32047811,
106.41100000,106.41100000,1,0,"1",1.18097768,9.80547732,96825.55211450,12.52115927,-9.69732756,-7.06104818,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807906,381.37873487,12.71208933,4.18065245,0.02185124,0.01033659,0.14182793,-12.38791847,-10.69668942,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533131,139.99601364,1256.82888283,16.36815920,10.32047824,
106.42100000,106.42100000,1,0,"1",1.18098246,9.80547745,96826.03630688,12.52143098,-9.69715038,-7.06091918,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807922,381.33692850,12.71188035,4.18064401,0.02185318,0.01033752,0.14184046,-12.38792121,-10.69668799,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533067,139.99601249,1256.90822113,16.36815920,10.32047838,
106.43100000,106.43100000,1,0,"1",1.18098724,9.80547758,96826.52050024,12.52170269,-9.69697319,-7.06079016,-0.00000000,7.36700000,1.05100000,1.86300000,0.15200000,1.33807938,381.29512221,12.71167134,4.18063558,0.02185512,0.01033846,0.14185300,-12.38792394,-10.69668655,-3.00000000,-3.00000000,1.38000000,0.09000000,11.74700000,40.24533004,139.99601135,1256.98756444,16.36815920,10.32047851,
